index,field,pv,value,read-only
19,x_sofb_disabled,SR01C-PC-HBPM-02:SLOW:DISABLED,0,False
19,y_fofb_disabled,SR01C-PC-VBPM-02:FAST:DISABLED,0,False
19,y_sofb_disabled,SR01C-PC-VBPM-02:SLOW:DISABLED,0,False
19,golden_offset,SR01C-DI-EBPM-02:CF:GOLDEN_X_S,0,False
19,golden_offset,SR01C-DI-EBPM-02:CF:GOLDEN_Y_S,0,False
19,bcd_offset,SR01C-DI-EBPM-02:CF:BCD_X_S,0,False
19,bcd_offset,SR01C-DI-EBPM-02:CF:BCD_Y_S,0,False
19,bba_offset,SR01C-DI-EBPM-02:CF:BBA_X_S,0,False
19,bba_offset,SR01C-DI-EBPM-02:CF:BBA_Y_S,0,False
25,enabled,SR01C-DI-EBPM-03:CF:ENABLED_S,1,True
25,x_fofb_disabled,SR01C-PC-HBPM-03:FAST:DISABLED,0,False
25,x_sofb_disabled,SR01C-PC-HBPM-03:SLOW:DISABLED,0,False
25,y_fofb_disabled,SR01C-PC-VBPM-03:FAST:DISABLED,0,False
25,y_sofb_disabled,SR01C-PC-VBPM-03:SLOW:DISABLED,0,False
25,golden_offset,SR01C-DI-EBPM-03:CF:GOLDEN_X_S,0,False
25,golden_offset,SR01C-DI-EBPM-03:CF:GOLDEN_Y_S,0,False
25,bcd_offset,SR01C-DI-EBPM-03:CF:BCD_X_S,0,False
25,bcd_offset,SR01C-DI-EBPM-03:CF:BCD_Y_S,0,False
25,bba_offset,SR01C-DI-EBPM-03:CF:BBA_X_S,0,False
25,bba_offset,SR01C-DI-EBPM-03:CF:BBA_Y_S,0,False
28,error_sum,SR01A-PC-HSTR-03:ERCSUM,0,True
28,state,SR01A-PC-HSTR-03:STATE,2,True
28,h_fofb_disabled,SR01A-PC-HSTR-03:FAST:DISABLED,0,False
28,h_sofb_disabled,SR01A-PC-HSTR-03:SLOW:DISABLED,0,False
28,error_sum,SR01A-PC-VSTR-03:ERCSUM,0,True
28,state,SR01A-PC-VSTR-03:STATE,2,True
28,v_fofb_disabled,SR01A-PC-VSTR-03:FAST:DISABLED,0,False
28,v_sofb_disabled,SR01A-PC-VSTR-03:SLOW:DISABLED,0,False
33,enabled,SR01C-DI-EBPM-04:CF:ENABLED_S,1,True
33,x_fofb_disabled,SR01C-PC-HBPM-04:FAST:DISABLED,0,False
33,x_sofb_disabled,SR01C-PC-HBPM-04:SLOW:DISABLED,0,False
33,y_fofb_disabled,SR01C-PC-VBPM-04:FAST:DISABLED,0,False
33,y_sofb_disabled,SR01C-PC-VBPM-04:SLOW:DISABLED,0,False
33,golden_offset,SR01C-DI-EBPM-04:CF:GOLDEN_X_S,0,False
33,golden_offset,SR01C-DI-EBPM-04:CF:GOLDEN_Y_S,0,False
33,bcd_offset,SR01C-DI-EBPM-04:CF:BCD_X_S,0,False
33,bcd_offset,SR01C-DI-EBPM-04:CF:BCD_Y_S,0,False
33,bba_offset,SR01C-DI-EBPM-04:CF:BBA_X_S,0,False
33,bba_offset,SR01C-DI-EBPM-04:CF:BBA_Y_S,0,False
36,error_sum,SR01A-PC-HSTR-04:ERCSUM,0,True
36,state,SR01A-PC-HSTR-04:STATE,2,True
36,h_fofb_disabled,SR01A-PC-HSTR-04:FAST:DISABLED,0,False
36,h_sofb_disabled,SR01A-PC-HSTR-04:SLOW:DISABLED,0,False
36,error_sum,SR01A-PC-VSTR-04:ERCSUM,0,True
36,state,SR01A-PC-VSTR-04:STATE,2,True
36,v_fofb_disabled,SR01A-PC-VSTR-04:FAST:DISABLED,0,False
36,v_sofb_disabled,SR01A-PC-VSTR-04:SLOW:DISABLED,0,False
42,error_sum,SR01A-PC-HSTR-05:ERCSUM,0,True
42,state,SR01A-PC-HSTR-05:STATE,2,True
42,h_fofb_disabled,SR01A-PC-HSTR-05:FAST:DISABLED,0,False
42,h_sofb_disabled,SR01A-PC-HSTR-05:SLOW:DISABLED,0,False
42,error_sum,SR01A-PC-VSTR-05:ERCSUM,0,True
42,state,SR01A-PC-VSTR-05:STATE,2,True
42,v_fofb_disabled,SR01A-PC-VSTR-05:FAST:DISABLED,0,False
42,v_sofb_disabled,SR01A-PC-VSTR-05:SLOW:DISABLED,0,False
47,enabled,SR01C-DI-EBPM-05:CF:ENABLED_S,1,True
47,x_fofb_disabled,SR01C-PC-HBPM-05:FAST:DISABLED,0,False
47,x_sofb_disabled,SR01C-PC-HBPM-05:SLOW:DISABLED,0,False
47,y_fofb_disabled,SR01C-PC-VBPM-05:FAST:DISABLED,0,False
47,y_sofb_disabled,SR01C-PC-VBPM-05:SLOW:DISABLED,0,False
47,golden_offset,SR01C-DI-EBPM-05:CF:GOLDEN_X_S,0,False
47,golden_offset,SR01C-DI-EBPM-05:CF:GOLDEN_Y_S,0,False
47,bcd_offset,SR01C-DI-EBPM-05:CF:BCD_X_S,0,False
47,bcd_offset,SR01C-DI-EBPM-05:CF:BCD_Y_S,0,False
47,bba_offset,SR01C-DI-EBPM-05:CF:BBA_X_S,0,False
47,bba_offset,SR01C-DI-EBPM-05:CF:BBA_Y_S,0,False
52,error_sum,SR01A-PC-HSTR-06:ERCSUM,0,True
52,state,SR01A-PC-HSTR-06:STATE,2,True
52,h_fofb_disabled,SR01A-PC-HSTR-06:FAST:DISABLED,0,False
52,h_sofb_disabled,SR01A-PC-HSTR-06:SLOW:DISABLED,0,False
52,error_sum,SR01A-PC-VSTR-06:ERCSUM,0,True
52,state,SR01A-PC-VSTR-06:STATE,2,True
52,v_fofb_disabled,SR01A-PC-VSTR-06:FAST:DISABLED,0,False
52,v_sofb_disabled,SR01A-PC-VSTR-06:SLOW:DISABLED,0,False
55,offset,SR01A-PC-Q3B-08:OFFSET1,0,True
57,enabled,SR01C-DI-EBPM-06:CF:ENABLED_S,1,True
57,x_fofb_disabled,SR01C-PC-HBPM-06:FAST:DISABLED,0,False
57,x_sofb_disabled,SR01C-PC-HBPM-06:SLOW:DISABLED,0,False
57,y_fofb_disabled,SR01C-PC-VBPM-06:FAST:DISABLED,0,False
57,y_sofb_disabled,SR01C-PC-VBPM-06:SLOW:DISABLED,0,False
57,golden_offset,SR01C-DI-EBPM-06:CF:GOLDEN_X_S,0,False
57,golden_offset,SR01C-DI-EBPM-06:CF:GOLDEN_Y_S,0,False
57,bcd_offset,SR01C-DI-EBPM-06:CF:BCD_X_S,0,False
57,bcd_offset,SR01C-DI-EBPM-06:CF:BCD_Y_S,0,False
57,bba_offset,SR01C-DI-EBPM-06:CF:BBA_X_S,0,False
57,bba_offset,SR01C-DI-EBPM-06:CF:BBA_Y_S,0,False
59,offset,SR01A-PC-Q2B-09:OFFSET1,0,True
62,error_sum,SR01A-PC-HSTR-07:ERCSUM,0,True
62,state,SR01A-PC-HSTR-07:STATE,2,True
62,h_fofb_disabled,SR01A-PC-HSTR-07:FAST:DISABLED,0,False
62,h_sofb_disabled,SR01A-PC-HSTR-07:SLOW:DISABLED,0,False
62,error_sum,SR01A-PC-VSTR-07:ERCSUM,0,True
62,state,SR01A-PC-VSTR-07:STATE,2,True
62,v_fofb_disabled,SR01A-PC-VSTR-07:FAST:DISABLED,0,False
62,v_sofb_disabled,SR01A-PC-VSTR-07:SLOW:DISABLED,0,False
65,offset,SR01A-PC-Q1B-10:OFFSET1,0,True
67,enabled,SR01C-DI-EBPM-07:CF:ENABLED_S,1,True
67,x_fofb_disabled,SR01C-PC-HBPM-07:FAST:DISABLED,0,False
67,x_sofb_disabled,SR01C-PC-HBPM-07:SLOW:DISABLED,0,False
67,y_fofb_disabled,SR01C-PC-VBPM-07:FAST:DISABLED,0,False
67,y_sofb_disabled,SR01C-PC-VBPM-07:SLOW:DISABLED,0,False
67,golden_offset,SR01C-DI-EBPM-07:CF:GOLDEN_X_S,0,False
67,golden_offset,SR01C-DI-EBPM-07:CF:GOLDEN_Y_S,0,False
67,bcd_offset,SR01C-DI-EBPM-07:CF:BCD_X_S,0,False
67,bcd_offset,SR01C-DI-EBPM-07:CF:BCD_Y_S,0,False
67,bba_offset,SR01C-DI-EBPM-07:CF:BBA_X_S,0,False
67,bba_offset,SR01C-DI-EBPM-07:CF:BBA_Y_S,0,False
95,enabled,SR02C-DI-EBPM-01:CF:ENABLED_S,1,True
95,x_fofb_disabled,SR02C-PC-HBPM-01:FAST:DISABLED,0,False
95,x_sofb_disabled,SR02C-PC-HBPM-01:SLOW:DISABLED,0,False
95,y_fofb_disabled,SR02C-PC-VBPM-01:FAST:DISABLED,0,False
95,y_sofb_disabled,SR02C-PC-VBPM-01:SLOW:DISABLED,0,False
95,golden_offset,SR02C-DI-EBPM-01:CF:GOLDEN_X_S,0,False
95,golden_offset,SR02C-DI-EBPM-01:CF:GOLDEN_Y_S,0,False
95,bcd_offset,SR02C-DI-EBPM-01:CF:BCD_X_S,0,False
95,bcd_offset,SR02C-DI-EBPM-01:CF:BCD_Y_S,0,False
95,bba_offset,SR02C-DI-EBPM-01:CF:BBA_X_S,0,False
95,bba_offset,SR02C-DI-EBPM-01:CF:BBA_Y_S,0,False
101,error_sum,SR02A-PC-HSTR-01:ERCSUM,0,True
101,state,SR02A-PC-HSTR-01:STATE,2,True
101,h_fofb_disabled,SR02A-PC-HSTR-01:FAST:DISABLED,0,False
101,h_sofb_disabled,SR02A-PC-HSTR-01:SLOW:DISABLED,0,False
101,error_sum,SR02A-PC-VSTR-01:ERCSUM,0,True
101,state,SR02A-PC-VSTR-01:STATE,2,True
101,v_fofb_disabled,SR02A-PC-VSTR-01:FAST:DISABLED,0,False
101,v_sofb_disabled,SR02A-PC-VSTR-01:SLOW:DISABLED,0,False
118,enabled,SR02C-DI-EBPM-02:CF:ENABLED_S,1,True
118,x_fofb_disabled,SR02C-PC-HBPM-02:FAST:DISABLED,0,False
118,x_sofb_disabled,SR02C-PC-HBPM-02:SLOW:DISABLED,0,False
118,y_fofb_disabled,SR02C-PC-VBPM-02:FAST:DISABLED,0,False
118,y_sofb_disabled,SR02C-PC-VBPM-02:SLOW:DISABLED,0,False
118,golden_offset,SR02C-DI-EBPM-02:CF:GOLDEN_X_S,0,False
118,golden_offset,SR02C-DI-EBPM-02:CF:GOLDEN_Y_S,0,False
118,bcd_offset,SR02C-DI-EBPM-02:CF:BCD_X_S,0,False
118,bcd_offset,SR02C-DI-EBPM-02:CF:BCD_Y_S,0,False
118,bba_offset,SR02C-DI-EBPM-02:CF:BBA_X_S,0,False
118,bba_offset,SR02C-DI-EBPM-02:CF:BBA_Y_S,0,False
126,error_sum,SR02A-PC-HSTR-04:ERCSUM,0,True
126,state,SR02A-PC-HSTR-04:STATE,2,True
126,h_fofb_disabled,SR02A-PC-HSTR-04:FAST:DISABLED,0,False
126,h_sofb_disabled,SR02A-PC-HSTR-04:SLOW:DISABLED,0,False
126,error_sum,SR02A-PC-VSTR-04:ERCSUM,0,True
126,state,SR02A-PC-VSTR-04:STATE,2,True
126,v_fofb_disabled,SR02A-PC-VSTR-04:FAST:DISABLED,0,False
126,v_sofb_disabled,SR02A-PC-VSTR-04:SLOW:DISABLED,0,False
130,error_sum,SR02A-PC-HSTR-05:ERCSUM,0,True
130,state,SR02A-PC-HSTR-05:STATE,2,True
130,h_fofb_disabled,SR02A-PC-HSTR-05:FAST:DISABLED,0,False
130,h_sofb_disabled,SR02A-PC-HSTR-05:SLOW:DISABLED,0,False
130,error_sum,SR02A-PC-VSTR-05:ERCSUM,0,True
130,state,SR02A-PC-VSTR-05:STATE,2,True
130,v_fofb_disabled,SR02A-PC-VSTR-05:FAST:DISABLED,0,False
130,v_sofb_disabled,SR02A-PC-VSTR-05:SLOW:DISABLED,0,False
134,enabled,SR02C-DI-EBPM-03:CF:ENABLED_S,1,True
134,x_fofb_disabled,SR02C-PC-HBPM-03:FAST:DISABLED,0,False
134,x_sofb_disabled,SR02C-PC-HBPM-03:SLOW:DISABLED,0,False
134,y_fofb_disabled,SR02C-PC-VBPM-03:FAST:DISABLED,0,False
134,y_sofb_disabled,SR02C-PC-VBPM-03:SLOW:DISABLED,0,False
134,golden_offset,SR02C-DI-EBPM-03:CF:GOLDEN_X_S,0,False
134,golden_offset,SR02C-DI-EBPM-03:CF:GOLDEN_Y_S,0,False
134,bcd_offset,SR02C-DI-EBPM-03:CF:BCD_X_S,0,False
134,bcd_offset,SR02C-DI-EBPM-03:CF:BCD_Y_S,0,False
134,bba_offset,SR02C-DI-EBPM-03:CF:BBA_X_S,0,False
134,bba_offset,SR02C-DI-EBPM-03:CF:BBA_Y_S,0,False
139,error_sum,SR02A-PC-HSCOR-01:ERCSUM,0,True
139,state,SR02A-PC-HSCOR-01:STATE,2,True
139,h_fofb_disabled,SR02A-PC-HSCOR-01:FAST:DISABLED,0,False
139,h_sofb_disabled,SR02A-PC-HSCOR-01:SLOW:DISABLED,0,False
140,error_sum,SR02A-PC-VSCOR-01:ERCSUM,0,True
140,state,SR02A-PC-VSCOR-01:STATE,2,True
140,v_fofb_disabled,SR02A-PC-VSCOR-01:FAST:DISABLED,0,False
140,v_sofb_disabled,SR02A-PC-VSCOR-01:SLOW:DISABLED,0,False
147,enabled,SR02C-DI-EBPM-04:CF:ENABLED_S,1,True
147,x_fofb_disabled,SR02C-PC-HBPM-04:FAST:DISABLED,0,False
147,x_sofb_disabled,SR02C-PC-HBPM-04:SLOW:DISABLED,0,False
147,y_fofb_disabled,SR02C-PC-VBPM-04:FAST:DISABLED,0,False
147,y_sofb_disabled,SR02C-PC-VBPM-04:SLOW:DISABLED,0,False
147,golden_offset,SR02C-DI-EBPM-04:CF:GOLDEN_X_S,0,False
147,golden_offset,SR02C-DI-EBPM-04:CF:GOLDEN_Y_S,0,False
147,bcd_offset,SR02C-DI-EBPM-04:CF:BCD_X_S,0,False
147,bcd_offset,SR02C-DI-EBPM-04:CF:BCD_Y_S,0,False
147,bba_offset,SR02C-DI-EBPM-04:CF:BBA_X_S,0,False
147,bba_offset,SR02C-DI-EBPM-04:CF:BBA_Y_S,0,False
155,enabled,SR02C-DI-EBPM-05:CF:ENABLED_S,1,True
155,x_fofb_disabled,SR02C-PC-HBPM-05:FAST:DISABLED,0,False
155,x_sofb_disabled,SR02C-PC-HBPM-05:SLOW:DISABLED,0,False
155,y_fofb_disabled,SR02C-PC-VBPM-05:FAST:DISABLED,0,False
155,y_sofb_disabled,SR02C-PC-VBPM-05:SLOW:DISABLED,0,False
155,golden_offset,SR02C-DI-EBPM-05:CF:GOLDEN_X_S,0,False
155,golden_offset,SR02C-DI-EBPM-05:CF:GOLDEN_Y_S,0,False
155,bcd_offset,SR02C-DI-EBPM-05:CF:BCD_X_S,0,False
155,bcd_offset,SR02C-DI-EBPM-05:CF:BCD_Y_S,0,False
155,bba_offset,SR02C-DI-EBPM-05:CF:BBA_X_S,0,False
155,bba_offset,SR02C-DI-EBPM-05:CF:BBA_Y_S,0,False
159,error_sum,SR02A-PC-HSCOR-02:ERCSUM,0,True
159,state,SR02A-PC-HSCOR-02:STATE,2,True
159,h_fofb_disabled,SR02A-PC-HSCOR-02:FAST:DISABLED,0,False
159,h_sofb_disabled,SR02A-PC-HSCOR-02:SLOW:DISABLED,0,False
160,error_sum,SR02A-PC-VSCOR-02:ERCSUM,0,True
160,state,SR02A-PC-VSCOR-02:STATE,2,True
160,v_fofb_disabled,SR02A-PC-VSCOR-02:FAST:DISABLED,0,False
160,v_sofb_disabled,SR02A-PC-VSCOR-02:SLOW:DISABLED,0,False
177,enabled,SR02C-DI-EBPM-06:CF:ENABLED_S,1,True
177,x_fofb_disabled,SR02C-PC-HBPM-06:FAST:DISABLED,0,False
177,x_sofb_disabled,SR02C-PC-HBPM-06:SLOW:DISABLED,0,False
177,y_fofb_disabled,SR02C-PC-VBPM-06:FAST:DISABLED,0,False
177,y_sofb_disabled,SR02C-PC-VBPM-06:SLOW:DISABLED,0,False
177,golden_offset,SR02C-DI-EBPM-06:CF:GOLDEN_X_S,0,False
177,golden_offset,SR02C-DI-EBPM-06:CF:GOLDEN_Y_S,0,False
177,bcd_offset,SR02C-DI-EBPM-06:CF:BCD_X_S,0,False
177,bcd_offset,SR02C-DI-EBPM-06:CF:BCD_Y_S,0,False
177,bba_offset,SR02C-DI-EBPM-06:CF:BBA_X_S,0,False
177,bba_offset,SR02C-DI-EBPM-06:CF:BBA_Y_S,0,False
179,error_sum,SR02A-PC-HSTR-07:ERCSUM,0,True
179,state,SR02A-PC-HSTR-07:STATE,2,True
179,h_fofb_disabled,SR02A-PC-HSTR-07:FAST:DISABLED,0,False
179,h_sofb_disabled,SR02A-PC-HSTR-07:SLOW:DISABLED,0,False
179,error_sum,SR02A-PC-VSTR-07:ERCSUM,0,True
179,state,SR02A-PC-VSTR-07:STATE,2,True
179,v_fofb_disabled,SR02A-PC-VSTR-07:FAST:DISABLED,0,False
179,v_sofb_disabled,SR02A-PC-VSTR-07:SLOW:DISABLED,0,False
183,error_sum,SR02A-PC-HSTR-08:ERCSUM,0,True
183,state,SR02A-PC-HSTR-08:STATE,2,True
183,h_fofb_disabled,SR02A-PC-HSTR-08:FAST:DISABLED,0,False
183,h_sofb_disabled,SR02A-PC-HSTR-08:SLOW:DISABLED,0,False
183,error_sum,SR02A-PC-VSTR-08:ERCSUM,0,True
183,state,SR02A-PC-VSTR-08:STATE,2,True
183,v_fofb_disabled,SR02A-PC-VSTR-08:FAST:DISABLED,0,False
183,v_sofb_disabled,SR02A-PC-VSTR-08:SLOW:DISABLED,0,False
187,enabled,SR02C-DI-EBPM-07:CF:ENABLED_S,1,True
187,x_fofb_disabled,SR02C-PC-HBPM-07:FAST:DISABLED,0,False
187,x_sofb_disabled,SR02C-PC-HBPM-07:SLOW:DISABLED,0,False
187,y_fofb_disabled,SR02C-PC-VBPM-07:FAST:DISABLED,0,False
187,y_sofb_disabled,SR02C-PC-VBPM-07:SLOW:DISABLED,0,False
187,golden_offset,SR02C-DI-EBPM-07:CF:GOLDEN_X_S,0,False
187,golden_offset,SR02C-DI-EBPM-07:CF:GOLDEN_Y_S,0,False
187,bcd_offset,SR02C-DI-EBPM-07:CF:BCD_X_S,0,False
187,bcd_offset,SR02C-DI-EBPM-07:CF:BCD_Y_S,0,False
187,bba_offset,SR02C-DI-EBPM-07:CF:BBA_X_S,0,False
187,bba_offset,SR02C-DI-EBPM-07:CF:BBA_Y_S,0,False
202,error_sum,SR02A-PC-HSTR-10:ERCSUM,0,True
202,state,SR02A-PC-HSTR-10:STATE,2,True
202,h_fofb_disabled,SR02A-PC-HSTR-10:FAST:DISABLED,0,False
202,h_sofb_disabled,SR02A-PC-HSTR-10:SLOW:DISABLED,0,False
202,error_sum,SR02A-PC-VSTR-10:ERCSUM,0,True
202,state,SR02A-PC-VSTR-10:STATE,2,True
202,v_fofb_disabled,SR02A-PC-VSTR-10:FAST:DISABLED,0,False
202,v_sofb_disabled,SR02A-PC-VSTR-10:SLOW:DISABLED,0,False
212,enabled,SR02C-DI-EBPM-08:CF:ENABLED_S,1,True
212,x_fofb_disabled,SR02C-PC-HBPM-08:FAST:DISABLED,0,False
212,x_sofb_disabled,SR02C-PC-HBPM-08:SLOW:DISABLED,0,False
212,y_fofb_disabled,SR02C-PC-VBPM-08:FAST:DISABLED,0,False
212,y_sofb_disabled,SR02C-PC-VBPM-08:SLOW:DISABLED,0,False
212,golden_offset,SR02C-DI-EBPM-08:CF:GOLDEN_X_S,0,False
212,golden_offset,SR02C-DI-EBPM-08:CF:GOLDEN_Y_S,0,False
212,bcd_offset,SR02C-DI-EBPM-08:CF:BCD_X_S,0,False
212,bcd_offset,SR02C-DI-EBPM-08:CF:BCD_Y_S,0,False
212,bba_offset,SR02C-DI-EBPM-08:CF:BBA_X_S,0,False
212,bba_offset,SR02C-DI-EBPM-08:CF:BBA_Y_S,0,False
240,enabled,SR03C-DI-EBPM-01:CF:ENABLED_S,1,True
240,x_fofb_disabled,SR03C-PC-HBPM-01:FAST:DISABLED,0,False
240,x_sofb_disabled,SR03C-PC-HBPM-01:SLOW:DISABLED,0,False
240,y_fofb_disabled,SR03C-PC-VBPM-01:FAST:DISABLED,0,False
240,y_sofb_disabled,SR03C-PC-VBPM-01:SLOW:DISABLED,0,False
240,golden_offset,SR03C-DI-EBPM-01:CF:GOLDEN_X_S,0,False
240,golden_offset,SR03C-DI-EBPM-01:CF:GOLDEN_Y_S,0,False
240,bcd_offset,SR03C-DI-EBPM-01:CF:BCD_X_S,0,False
240,bcd_offset,SR03C-DI-EBPM-01:CF:BCD_Y_S,0,False
240,bba_offset,SR03C-DI-EBPM-01:CF:BBA_X_S,0,False
240,bba_offset,SR03C-DI-EBPM-01:CF:BBA_Y_S,0,False
242,offset,SR03A-PC-Q1B-01:OFFSET1,0,True
245,error_sum,SR03A-PC-HSTR-01:ERCSUM,0,True
245,state,SR03A-PC-HSTR-01:STATE,2,True
245,h_fofb_disabled,SR03A-PC-HSTR-01:FAST:DISABLED,0,False
245,h_sofb_disabled,SR03A-PC-HSTR-01:SLOW:DISABLED,0,False
245,error_sum,SR03A-PC-VSTR-01:ERCSUM,0,True
245,state,SR03A-PC-VSTR-01:STATE,2,True
245,v_fofb_disabled,SR03A-PC-VSTR-01:FAST:DISABLED,0,False
245,v_sofb_disabled,SR03A-PC-VSTR-01:SLOW:DISABLED,0,False
248,offset,SR03A-PC-Q2B-02:OFFSET1,0,True
250,offset,SR03A-PC-Q3B-03:OFFSET1,0,True
253,error_sum,SR03A-PC-HSTR-02:ERCSUM,0,True
253,state,SR03A-PC-HSTR-02:STATE,2,True
253,h_fofb_disabled,SR03A-PC-HSTR-02:FAST:DISABLED,0,False
253,h_sofb_disabled,SR03A-PC-HSTR-02:SLOW:DISABLED,0,False
253,error_sum,SR03A-PC-VSTR-02:ERCSUM,0,True
253,state,SR03A-PC-VSTR-02:STATE,2,True
253,v_fofb_disabled,SR03A-PC-VSTR-02:FAST:DISABLED,0,False
253,v_sofb_disabled,SR03A-PC-VSTR-02:SLOW:DISABLED,0,False
256,enabled,SR03C-DI-EBPM-02:CF:ENABLED_S,1,True
256,x_fofb_disabled,SR03C-PC-HBPM-02:FAST:DISABLED,0,False
256,x_sofb_disabled,SR03C-PC-HBPM-02:SLOW:DISABLED,0,False
256,y_fofb_disabled,SR03C-PC-VBPM-02:FAST:DISABLED,0,False
256,y_sofb_disabled,SR03C-PC-VBPM-02:SLOW:DISABLED,0,False
256,golden_offset,SR03C-DI-EBPM-02:CF:GOLDEN_X_S,0,False
256,golden_offset,SR03C-DI-EBPM-02:CF:GOLDEN_Y_S,0,False
256,bcd_offset,SR03C-DI-EBPM-02:CF:BCD_X_S,0,False
256,bcd_offset,SR03C-DI-EBPM-02:CF:BCD_Y_S,0,False
256,bba_offset,SR03C-DI-EBPM-02:CF:BBA_X_S,0,False
256,bba_offset,SR03C-DI-EBPM-02:CF:BBA_Y_S,0,False
262,enabled,SR03C-DI-EBPM-03:CF:ENABLED_S,1,True
262,x_fofb_disabled,SR03C-PC-HBPM-03:FAST:DISABLED,0,False
262,x_sofb_disabled,SR03C-PC-HBPM-03:SLOW:DISABLED,0,False
262,y_fofb_disabled,SR03C-PC-VBPM-03:FAST:DISABLED,0,False
262,y_sofb_disabled,SR03C-PC-VBPM-03:SLOW:DISABLED,0,False
262,golden_offset,SR03C-DI-EBPM-03:CF:GOLDEN_X_S,0,False
262,golden_offset,SR03C-DI-EBPM-03:CF:GOLDEN_Y_S,0,False
262,bcd_offset,SR03C-DI-EBPM-03:CF:BCD_X_S,0,False
262,bcd_offset,SR03C-DI-EBPM-03:CF:BCD_Y_S,0,False
262,bba_offset,SR03C-DI-EBPM-03:CF:BBA_X_S,0,False
262,bba_offset,SR03C-DI-EBPM-03:CF:BBA_Y_S,0,False
265,error_sum,SR03A-PC-HSTR-03:ERCSUM,0,True
265,state,SR03A-PC-HSTR-03:STATE,2,True
265,h_fofb_disabled,SR03A-PC-HSTR-03:FAST:DISABLED,0,False
265,h_sofb_disabled,SR03A-PC-HSTR-03:SLOW:DISABLED,0,False
265,error_sum,SR03A-PC-VSTR-03:ERCSUM,0,True
265,state,SR03A-PC-VSTR-03:STATE,2,True
265,v_fofb_disabled,SR03A-PC-VSTR-03:FAST:DISABLED,0,False
265,v_sofb_disabled,SR03A-PC-VSTR-03:SLOW:DISABLED,0,False
270,enabled,SR03C-DI-EBPM-04:CF:ENABLED_S,1,True
270,x_fofb_disabled,SR03C-PC-HBPM-04:FAST:DISABLED,0,False
270,x_sofb_disabled,SR03C-PC-HBPM-04:SLOW:DISABLED,0,False
270,y_fofb_disabled,SR03C-PC-VBPM-04:FAST:DISABLED,0,False
270,y_sofb_disabled,SR03C-PC-VBPM-04:SLOW:DISABLED,0,False
270,golden_offset,SR03C-DI-EBPM-04:CF:GOLDEN_X_S,0,False
270,golden_offset,SR03C-DI-EBPM-04:CF:GOLDEN_Y_S,0,False
270,bcd_offset,SR03C-DI-EBPM-04:CF:BCD_X_S,0,False
270,bcd_offset,SR03C-DI-EBPM-04:CF:BCD_Y_S,0,False
270,bba_offset,SR03C-DI-EBPM-04:CF:BBA_X_S,0,False
270,bba_offset,SR03C-DI-EBPM-04:CF:BBA_Y_S,0,False
273,error_sum,SR03A-PC-HSTR-04:ERCSUM,0,True
273,state,SR03A-PC-HSTR-04:STATE,2,True
